,FSC-A,SSC-A,HLA-DR,CD3,CD45,CD14,CD56,CD19,CD11c,Population
29,-0.3685146391861342,-0.22140091483571767,-1.2752490961551022,0.7871493300497303,-0.08473745298674532,-0.15480297961552728,-0.7297460539204382,-0.3870210196645118,0.26243483865626577,T_cells
30,-0.16430409439492352,-0.15137259154173469,0.010315269791091299,0.7004985314603503,0.09625356580043888,-0.1790205253264114,0.3396066621953784,-0.3858297881215062,-0.3885182183874404,T_cells
31,-0.07300993779949673,-0.4464441406965319,0.053486638293679695,0.7308909282926969,0.5750097702269121,-0.5728945124882749,-0.5260267173389037,-0.7266426033525938,-0.8619097016303569,T_cells
32,0.5755091926469048,-0.10979605315591118,-0.10917130681971068,0.614658995510271,0.6289212132703488,-0.6321543147568397,-0.1876401047824548,-0.6220138261332516,-0.9690850770972756,T_cells
33,-0.9109309016370329,-0.7032428684910286,1.6240263652157896,-1.9766946372406355,-0.8485427019131794,-0.6195136399714462,-0.2704900110239168,1.895998666054186,0.8815503595627471,Monocytes
34,-0.21068547818129663,-0.2741316030710203,-0.052393802614230954,0.7125605049801439,1.211620162729022,-0.18337768226815107,-0.2465667819947234,-0.30285806599776455,-0.5646428171975465,T_cells
35,-0.17164975782677372,0.0089637896649462,-0.5882351975699461,0.5446158204067844,0.488237511184917,-0.22188188287453692,0.006558234657814302,-0.24365626692847098,-0.7145646352077154,T_cells
36,-0.4238407246443165,-0.6607494931128114,0.9120799676989352,-1.1992781697606678,-0.8940801729660581,-0.5704165365016316,-0.24113621887746467,1.743531099199838,-0.846216796009357,Monocytes
37,2.6551220432337614,0.05459214222009068,1.2750001103033213,-0.8708760495845043,-0.3253175314382431,-0.05320897972564861,0.0995596039715372,2.0918614498629418,-0.5027343009071998,Monocytes
38,0.13670550699018003,-0.8550701912909355,-1.035263271921318,0.8677397798526103,0.20160430492232098,-0.7184279971900535,-0.3876564720004289,-0.6261414305436376,-1.016034687428768,T_cells
39,-1.4059194638168295,-0.2839949102271032,1.5257742507501144,-0.9839585015558225,-0.6548198804535132,-0.6136845987549933,0.04474159355964879,1.99352111764112,-1.6987773231487031,Monocytes
40,-0.614314090457624,0.05933400633935887,-0.08292992559176245,0.1913003650551239,-1.598745523811207,-0.5090789085865552,-0.3256684900513939,-0.6088909635947204,-0.0576838813041805,T_cells
41,-1.1173456671668491,-0.31992843824938133,-0.5898792181103785,0.5343536854327996,0.6132362283337293,0.21067643782757237,-0.5912729541245018,-0.8139037868767008,-0.711537734753655,T_cells
42,0.4369006625796911,-0.3143803440506708,-0.13587667970868963,0.6564262514568563,0.9881253653884621,-0.2035260726857579,-0.3350222433747349,-0.5108521581852752,0.5071101289531373,T_cells
43,-1.115737354099325,-0.45832546669232066,-0.274600002813091,0.27212989038188135,-0.9223132419161172,0.7554794097219165,1.0511740196471584,-0.7010090375904041,1.0182230367282825,Other cells
44,0.4281597172759608,2.383056977722787,1.1632661131183712,-1.0867932259058946,-0.6916089296920728,2.7965805631638356,0.6497899887321799,-0.396988096852593,1.9958386686320453,B_cells
45,0.08642144966727525,0.18238822686189335,-0.3841087774616617,-1.2835850266217181,-1.0377905931772784,-0.3720267036111527,3.0674815255159653,-0.6711987629081383,-0.5846564125312903,Other cells
46,-0.39190256608426743,-0.28148173253290615,-0.12339654228906516,0.6919575992920437,0.36537235664897966,0.2727789120127528,-0.20132433693109159,-0.7875667609981791,-0.24235872693565552,T_cells
47,-0.1398817343848792,-0.21593178882834696,0.12930622087251062,0.7433090203887579,0.4048777373465237,-0.40018227757375513,2.7729358205444057,-0.3163134354103616,-0.8784829395927525,Other cells
48,0.6752985116155764,-0.5160299505969169,1.5451315082572696,-1.0439466741192882,-0.5807205436208895,-0.7614469718168994,-0.34218447991149165,2.104412365637847,-0.338109570461046,Monocytes
49,-0.41920678892191976,-0.5836240643880426,-2.1317038765457896,2.0342717030776107,1.155634992496986,-0.5808799670510766,-0.04046181808124509,-0.32126136972877956,1.6834154785674538,T_cells
50,-1.2492150205734855,-0.5221945282871928,0.03821281845785879,0.9463407377077153,0.7113371889413487,-0.05353214482622013,-0.0288796128447332,-0.3407074101833319,0.6171566481378815,T_cells
51,-0.1391724999144821,-0.9380862098064953,-0.6471902119014127,0.7261791093445916,-0.39658755378189786,-0.6974446577673103,-0.6482794172516766,-0.66897960674362,-0.8240775782289322,T_cells
52,-0.5792450979175069,-0.8167813790862432,-1.7297851872908792,1.5590566022845689,-0.7386012548506947,-0.5790746701480969,-0.4982285981578421,-0.514227023531278,0.8517372015563951,T_cells
53,-0.015587741311519056,0.014101094933463369,-0.24366548446664948,0.6913426842229536,0.7674051535395953,-0.6339818967715763,2.153332598932501,-0.7777777496260057,-1.1362831552426198,Other cells
54,0.1657754251256077,0.010054425271721198,-0.3942188892722219,-1.6834275006008939,-0.9885008666893517,0.02692563594387066,3.170414844667037,-0.8687921459279266,-0.051899957913408734,Other cells
55,-0.9089655077082383,-0.4550746523530698,-0.1450203361405209,0.7434715707499067,-0.04384239135172359,0.25208892493485235,0.08428314496230521,-0.37957898739224916,-0.5111046919615175,T_cells
56,-1.1797540979055308,-0.3553721234083335,1.569087357817369,-2.284323217848371,-2.295205325017882,-0.10775258537933713,-0.6555244919286727,1.8015612045082656,0.5612601197443408,Monocytes
57,-0.5597039057521511,-0.3214669889827125,-0.5413224705830788,0.658202169655563,0.4666425386310677,-0.5334686670357396,-0.8285627498746597,-0.31889964055459724,-1.0845228145397638,T_cells
58,0.2535938400908753,-0.3753252675375668,-1.4800631840030702,0.7469673606869335,0.7362400619177543,-0.2727021125073411,-0.29779801663236294,-0.4493281808868457,-0.3954548994905603,T_cells
59,0.5913720461674679,-0.05570601453461735,-0.9366947759496712,0.7741051331669846,-0.24889204456271938,-0.18355092774671436,-0.7342349706290038,-0.12669059543849923,-0.3075316948787048,T_cells
60,-0.4161579791981335,-0.4424398274805248,-0.37968178790309487,0.4534449864142089,-0.5323180172306505,-0.5692887771176036,-0.35138231152050153,-0.35933161581985984,-0.3195909437386764,T_cells
61,-0.23480466726529492,-0.3155606655729088,0.5976735578751144,0.847264554655914,0.4852602229959689,-0.4227927593414548,-0.380918411964788,-0.6606796075143194,0.674567330556256,T_cells
62,0.016841983109499286,-0.25333553137494685,-1.2915300222642554,0.7751588043724825,1.2172601858620007,0.10317827450002671,-0.5105332263213654,-0.37359415452458355,-0.5723935920187504,T_cells
63,-0.7173096013803335,-0.4348158387318432,-0.9004459536386911,0.8016953717716848,-0.4083499315519126,-0.34221614673395645,-0.4318587296631771,-0.5430494446362177,-0.70226699854547,T_cells
64,1.773979223587701,0.44418981679350567,1.4199920710863565,-0.7379085256074268,-1.7457159172915695,-0.19578906510020197,-0.29085610965519143,2.040558360892107,1.125439245703346,Monocytes
65,-0.3419819660665845,-0.3312513279474558,-1.224515198500861,0.572069050590955,0.3746965608247969,-0.6237434770373896,-0.4478790713264673,-0.36954219099700614,-1.2159622784505384,T_cells
66,-0.2114767369079755,-0.06969487380198873,-0.9525493168024716,0.9155678698730448,0.6212297588423823,-0.12007505042384337,-0.27664119156094863,-0.5537564591903936,-0.06808999665816258,T_cells
67,0.2266895941919843,0.016298142636922825,-0.020864496781881205,0.4372199789670057,0.2517466636429144,-0.7227643192371853,2.5970271271434506,-0.2172253010437644,0.1204247647440375,Other cells
68,0.19520706153608933,0.08029890362582069,-0.07829029972900076,0.4336482169341663,0.7266406695325415,-0.06456040221570633,-0.17069890929877354,-0.750797957168054,-1.014616069504626,T_cells
69,1.0856386209889648,1.5973390788999668,0.38987288283294974,-1.2844816101955276,-1.0852894424669524,3.100238501283633,1.5518741102782327,-0.2936979311184742,1.5175740554171193,B_cells
70,-0.5465098838635508,-0.6363758451044195,-0.44559291246589483,0.7685921942422358,-0.3516033111174857,-0.6412642416893832,0.013954727364027739,-0.8205085727706657,0.0064924764543716085,T_cells
71,-0.46352539309006036,-0.45530641241950953,-0.5132611878475846,0.6775041339329789,0.015700391250102107,-0.1875271639186724,-0.026767807522739908,-0.3681260692294821,-1.098313839884953,T_cells
72,1.0618333268503857,1.8626886642253178,0.8846809402487362,-2.077434614630882,-1.0172429792616893,2.760796295764116,-0.2506767344023672,-0.6163952221557295,1.509784354096886,B_cells
73,0.9752719408586007,3.0835183821084415,0.8282099108726162,-1.6693260384165747,-0.8860969767276846,3.0506734777946427,-1.0395997180739773,-0.7884831867477234,2.0827929323847907,B_cells
74,-0.6567035304921475,-0.751605655437169,1.7022845688968156,-0.7332345120301227,-0.8099496485932983,-0.6965086393235531,-0.6337677327789916,1.599949773971144,0.050601856478212866,Monocytes
75,-1.9505964654868109,-0.2656803775036151,1.455009879244706,-1.728059981400486,-0.8637955306302489,0.09489417136470256,0.12583487484671074,2.146007821467908,0.2982717180642527,Monocytes
76,-0.4600105232811097,-0.6198790383922232,1.3981784015740981,-0.8847946069454785,-0.126826538396724,-0.8111881731795564,-0.30229279270798115,1.918840267872853,-0.07524797050989784,Monocytes
77,10.191750116919938,2.581721740971623,-2.115614241724014,2.3784312369119727,2.872799706374141,0.8492541496917841,-0.4260411370333383,-0.05378928938674329,2.067129637224337,T_cells
78,-0.6965119599182181,0.04675740014425094,1.4280347045056585,-1.1807635730900574,0.25026508777749984,0.06565561645065324,-0.29679496819394696,2.1705477526899912,-0.5714794005684296,Monocytes
79,0.8382410009926007,0.048143159002482006,-0.11852233721718256,0.5162235591082662,0.8238623668369643,-0.26109574312482126,2.73624996487882,-0.008030634163408469,0.3502961203426997,Other cells
80,0.04523483883264833,-0.6918094576217958,1.5959864801649677,-0.5900712943062627,-0.31718614006003154,-0.6332426026327778,-0.22722302112070464,1.9081384144976385,0.8628577843814496,Monocytes
81,-0.7990802490961932,-0.7289601761372956,1.0071558699541514,-2.431315187565856,-0.22552101427690496,-0.9685668702235253,-0.3995798958594714,1.8869823990433734,0.8077772233506568,Monocytes
82,0.004271403536315463,0.021429960430688885,-0.6142883110182425,-1.5465396911858202,-0.46378078182354526,-0.5992703891843439,1.408843435841003,-0.5371771347726753,-0.4860693009746488,Other cells
83,-0.8494640108154271,-0.3561097600533874,1.6962089976090664,-0.47760817932417726,-0.35124822798321204,0.05073251917896832,-1.0244689271472305,1.9258579052854738,0.19071099608838246,Monocytes
84,0.6823270918800325,-0.5111826240722768,-0.7178892941532566,0.26346427048425025,-0.4994620104092272,-0.134382594394071,-0.4252402109620266,-0.4227114230852472,-0.2365708389710608,T_cells
85,0.7719891686622977,-0.18389188136733162,-0.74807723632297,1.0736105837250571,0.7238767446768993,-0.3134777278335256,-0.4504330458830967,-0.5606612925405408,-0.5922249585170981,T_cells
86,-0.3252719150155875,-0.3205977386854258,-1.0957939774993863,0.7960984446766058,0.6649534395872674,-0.5910019322007638,-0.2010839361480885,-0.2711725340054799,-0.823809478776943,T_cells
87,-0.16652889365718984,-0.4784419489371913,-0.9908498275466473,0.4687517837443165,-0.2557162982881153,-0.5272465561569426,-0.5987375613343886,-0.7487963988536028,-0.050514636147184426,T_cells
88,-0.6479051971928557,-0.49810528580613367,-0.6234368095252225,0.8812399131724704,-0.01595036639544815,-0.32397694602260574,-0.4119640971661843,-0.37494303710741794,-0.1906889566920695,T_cells
89,-0.8411584027305508,-0.3443864561820709,-0.5945101630577481,0.9744701785753795,0.5345373133946318,-0.2506315300416694,-0.09186772092432825,-0.6201045317031566,-0.24988938412418016,T_cells
90,-0.02916782789753213,0.871147591340891,1.471706883035792,-0.43226883997024135,-1.6340125836164368,-0.13330154988323162,2.595428766499688,-0.5757928679038578,2.4424948516114284,B_cells
91,-0.637909251784173,-0.18475607289883225,-0.8354320689937069,0.349809511017584,-0.6991787724484932,0.023979868817295025,2.08361321455464,-0.5240921545123333,0.18291842872273925,Other cells
92,0.40085259605469464,-0.1212611027467556,-0.5358130803328869,0.6373711186177778,0.22364173596235284,-0.37190391786904786,1.7487484841650656,-0.4478181853610025,-1.18396706771172,Other cells
93,-0.5168417393501505,-0.4612128215711061,1.8786462063507416,-0.3273857219827731,0.22431928106298335,-0.4470165181510546,-0.13863715163334056,2.101083212550597,-1.5467376813599054,Monocytes
94,0.14625017407013055,-0.2997277575637988,-1.111123984055835,1.0937141601160507,1.3258065388741045,-0.1286292927452134,-0.714298045774406,-0.4738607829413891,0.43726413099110417,T_cells
95,-0.008718282307483326,-0.70405424307805,1.3950583935447212,-0.5275173262501862,0.158542611827475,-0.6735430711474222,-0.6141557055476347,1.9519032932790128,0.22693018305775384,Monocytes
96,0.901117085927435,-0.27949526667301905,-0.6220438653303559,0.5122626487612096,1.0580946909081947,-0.37967941568113117,-0.7199610780877469,-0.34080793307043383,-0.07018539044619215,T_cells
97,-0.21502146006815248,0.93833914741395,0.886804591952115,-0.9388699857649362,-0.45901127414213966,1.0464170964262776,-1.0524106225210457,-0.35439732369954996,2.7262528253254628,B_cells
98,-0.6105177875997333,-0.7105981424604936,1.8313475643985484,-0.5357320842942978,-0.5773830366407986,-0.49991810398696546,-0.7006023774794569,1.7204093226891923,0.5315944671502222,Monocytes
99,-0.5335106333538254,-0.06627531961414244,-1.028204896604956,-1.3690872852353955,-1.1069851095690422,-0.8344280230618535,3.268862056797494,-0.13658331262565745,-0.7775461845745548,Other cells
100,-1.0608402294160453,-0.014967173466261618,-1.0262325334768088,0.5718191282746764,0.42168749813318424,-0.5101272962244439,1.6491193668171553,-0.513149507166016,0.11783738604813226,Other cells
101,-0.06630365779294126,-0.14799530805783023,-0.31435024427066294,0.7336888557721895,0.6305808028263029,-0.461661343537341,2.122676827282808,-0.6791718339950431,-1.1237043299659004,Other cells
102,-0.26139096048170724,-0.2642789278972676,-0.571944840702587,0.8738488572302374,1.0109718876970033,-0.4862817632422619,-0.6316657273621581,-0.5915034432977966,-0.6734757895304901,T_cells
103,0.14841439711486004,-0.25055878340911264,-0.5318769717038392,-1.2444036941995518,-0.90436749739677,-0.0336452437550442,2.64932780583696,-0.7391282141254045,-0.24492818518459472,Other cells
104,-0.43683765644715067,-0.814821364569492,1.3974047667556415,-1.5320349223395882,-0.6275652334157237,-0.9477992769803694,-0.28752499670776455,1.8621811718460812,-0.42498553915255854,Monocytes
105,-0.1813068821909554,0.17754072885366715,-0.09501900623910725,0.6997940671290239,0.49916558275574197,-0.06479339704450099,3.0690945693317833,-1.1378064513330333,0.03284745106198366,Other cells
106,-0.8579136685659293,-0.1528268580925612,-0.1293076799990417,0.6431576060903427,0.6882417004408932,-0.2568910634957413,1.9678795553496344,-0.3125746675938747,-1.0386105393452154,Other cells
107,-0.35829261985554317,-0.14504999172698674,-0.5970645414415577,-1.8849266318443274,-1.553869741278128,-0.8009441754544776,2.5833894935836863,-0.8935892314253671,-0.45196684720203456,Other cells
108,0.8807347828372362,-0.4460332660245456,-1.5116310201219176,0.6783192210745524,-0.588119525418375,-0.6962910841054668,-0.21971671095562448,-0.6341227068106503,-0.4092789463908248,T_cells
109,-0.2802336421960387,-0.6862297247014737,2.0148302844747596,-1.1041748813700059,-0.3104708264714729,-0.276645434299847,-0.49684856724964166,1.9300557310486883,0.1511494225042382,Monocytes
110,2.250851438986887,2.339879125611167,1.1812694848137046,-0.7855782669895137,-0.27764395922958535,3.2807153746085342,-0.14366776484661892,-0.7878833033174404,2.171259799834481,B_cells
111,-0.8919835882742287,0.8618209420671041,-0.22609988771276393,-1.2893687989183877,-1.7239419841237134,0.19734864113153658,-0.3488131160137139,1.3080950312795694,-0.7424452677479383,Monocytes
112,-0.4895056342927421,-0.8582051255969665,-0.2465003302805717,0.6395696306972436,-0.0517617987237739,0.0412970255524349,-0.28749530697316744,-0.6775982061471548,-1.1712022789063057,T_cells
113,-1.047225941903385,-0.226242925369193,-1.2229537199868938,-1.8948285973093106,-2.6195717313139575,-0.5759899749958699,3.3411269521346902,-1.1718491131843696,-0.15242921513059335,Other cells
